,"x",,,,,,"zeros",,,,
"21617",0.0772593504,0,-1,-1,-1,-1,0,,,,
"21618",0.9296998845,-1,1,-1,-1,-1,1,1,,,
"21619",0.7558412415,0,-1,-1,-1,-1,0,,,,
"21620",0.9095284397,-1,1,-1,-1,-1,1,1,,,
"21621",0.7467160641,0,-1,-1,-1,-1,0,,,,
"21622",1.8759982207,-1,-1,-1,3,-1,3,,,3,
"21623",0.8307637506,-1,1,-1,-1,-1,1,1,,,
"21624",1.5426995963,-1,-1,2,-1,-1,2,,2,,
"21625",1.7127160593,-1,-1,2,-1,-1,2,,2,,
"21626",1.2415687424,-1,-1,2,-1,-1,2,,2,,
"21627",1.2574177347,-1,-1,2,-1,-1,2,,2,,
"21628",1.2108313028,-1,-1,2,-1,-1,2,,2,,
"21629",1.0105576726,-1,1,-1,-1,-1,1,1,,,
"21630",1.3126533823,-1,-1,2,-1,-1,2,,2,,
"21631",1.1022940298,-1,1,-1,-1,-1,1,1,,,
"21632",0.4510445275,0,-1,-1,-1,-1,0,,,,
"21633",0.7121364445,0,-1,-1,-1,-1,0,,,,
"21634",0.6881228198,0,-1,-1,-1,-1,0,,,,
"21635",0.7068534471,0,-1,-1,-1,-1,0,,,,
"21636",1.1931433398,-1,-1,2,-1,-1,2,,2,,
"21637",1.4961952837,-1,-1,2,-1,-1,2,,2,,
"21638",1.1672086251,-1,-1,2,-1,-1,2,,2,,
"21639",1.5970525075,-1,-1,2,-1,-1,2,,2,,
"21640",1.3967788773,-1,-1,2,-1,-1,2,,2,,
"21641",1.1590439927,-1,1,-1,-1,-1,1,1,,,
"21642",1.9572568782,-1,-1,-1,3,-1,3,,,3,
"21643",1.637395397,-1,-1,2,-1,-1,2,,2,,
"21644",1.4299176794,-1,-1,2,-1,-1,2,,2,,
"21645",1.4731422039,-1,-1,2,-1,-1,2,,2,,
"21646",1.1001966199,-1,1,-1,-1,-1,1,1,,,
"21647",2.1627616444,-1,-1,-1,3,-1,3,,,3,
"21648",1.8671137035,-1,-1,-1,3,-1,3,,,3,
"21649",1.9285885827,-1,-1,-1,3,-1,3,,,3,
"21650",1.8075599142,-1,-1,-1,3,-1,3,,,3,
"21651",1.0290382009,-1,1,-1,-1,-1,1,1,,,
"21652",1.3873214817,-1,-1,2,-1,-1,2,,2,,
"21653",1.103000165,-1,1,-1,-1,-1,1,1,,,
"21654",0.9656422317,-1,1,-1,-1,-1,1,1,,,
"21655",1.74128231,-1,-1,-1,3,-1,3,,,3,
"21656",0.9656422317,-1,1,-1,-1,-1,1,1,,,
"21657",1.0487293732,-1,1,-1,-1,-1,1,1,,,
"21658",0.09343202,0,-1,-1,-1,-1,0,,,,
"21659",1.3205781893,-1,-1,2,-1,-1,2,,2,,
"21660",0.4488928553,0,-1,-1,-1,-1,0,,,,
"21661",1.1122341327,-1,1,-1,-1,-1,1,1,,,
"21662",0.7092548096,0,-1,-1,-1,-1,0,,,,
"21663",6.5388945292,-1,-1,-1,-1,4,4,,,,4
"21664",7.26902818,-1,-1,-1,-1,4,4,,,,4
"21665",0.6842806399,0,-1,-1,-1,-1,0,,,,
"21666",0.6636289226,0,-1,-1,-1,-1,0,,,,
"21667",-0.1729626191,0,-1,-1,-1,-1,0,,,,
"21668",-0.1652782592,0,-1,-1,-1,-1,0,,,,
"21669",-0.182568069,0,-1,-1,-1,-1,0,,,,
"21670",-0.2723790254,0,-1,-1,-1,-1,0,,,,
"21671",-0.0721053953,0,-1,-1,-1,-1,0,,,,
"21672",-0.0692237603,0,-1,-1,-1,-1,0,,,,
"21673",1.3533002244,-1,-1,2,-1,-1,2,,2,,
"21674",0.8547773753,-1,1,-1,-1,-1,1,1,,,
"21675",1.3067137925,-1,-1,2,-1,-1,2,,2,,
"21676",0.8144344858,-1,1,-1,-1,-1,1,1,,,
"21677",0.754400424,0,-1,-1,-1,-1,0,,,,
"21678",0.7380711592,0,-1,-1,-1,-1,0,,,,
"21679",0.0780633002,0,-1,-1,-1,-1,0,,,,
"21680",1.1849684804,-1,-1,2,-1,-1,2,,2,,
"21681",1.0005438425,-1,1,-1,-1,-1,1,1,,,
"21682",0.8053093084,-1,1,-1,-1,-1,1,1,,,
"21683",0.9801284964,-1,1,-1,-1,-1,1,1,,,
"21684",0.7923419511,0,-1,-1,-1,-1,0,,,,
"21685",0.8230793907,-1,1,-1,-1,-1,1,1,,,
"21686",0.716458897,0,-1,-1,-1,-1,0,,,,
"21687",1.4282227335,-1,-1,2,-1,-1,2,,2,,
"21688",1.301430795,-1,-1,2,-1,-1,2,,2,,
"21689",0.4484125829,0,-1,-1,-1,-1,0,,,,
"21690",0.6405215806,0,-1,-1,-1,-1,0,,,,
"21691",0.4469717654,0,-1,-1,-1,-1,0,,,,
"21692",0.2803172098,0,-1,-1,-1,-1,0,,,,
"21693",0.3653254413,0,-1,-1,-1,-1,0,,,,
"21694",1.0257543833,-1,1,-1,-1,-1,1,1,,,
"21695",0.7875392261,0,-1,-1,-1,-1,0,,,,
"21696",3.0654106482,-1,-1,-1,-1,4,4,,,,4
"21697",0.7203010769,0,-1,-1,-1,-1,0,,,,
"21698",2.3835648703,-1,-1,-1,3,-1,3,,,3,
"21699",0.7851378637,0,-1,-1,-1,-1,0,,,,
"21700",0.800986856,-1,1,-1,-1,-1,1,1,,,
"21701",0.6823595499,0,-1,-1,-1,-1,0,,,,
"21702",0.6655500126,0,-1,-1,-1,-1,0,,,,
"21703",0.8259610257,-1,1,-1,-1,-1,1,1,,,
"21704",0.4696721948,0,-1,-1,-1,-1,0,,,,
"21705",0.5201008067,0,-1,-1,-1,-1,0,,,,
"21706",1.3182403323,-1,-1,2,-1,-1,2,,2,,
"21707",0.683913187,0,-1,-1,-1,-1,0,,,,
"21708",0.6637417423,0,-1,-1,-1,-1,0,,,,
"21709",0.6816946458,0,-1,-1,-1,-1,0,,,,
"21710",0.4175447739,0,-1,-1,-1,-1,0,,,,
"21711",0.5236849952,0,-1,-1,-1,-1,0,,,,
"21712",0.8080063118,-1,1,-1,-1,-1,1,1,,,
"21713",0.9088635356,-1,1,-1,-1,-1,1,1,,,
"21714",0.4166628991,0,-1,-1,-1,-1,0,,,,
"21715",4.2934643533,-1,-1,-1,-1,4,4,,,,4
"21716",1.1832837614,-1,-1,2,-1,-1,2,,2,,
"21717",0.8533365579,-1,1,-1,-1,-1,1,1,,,
"21718",0.7822562287,0,-1,-1,-1,-1,0,,,,
"21719",0.8139542133,-1,1,-1,-1,-1,1,1,,,
"21720",0.8254807532,-1,1,-1,-1,-1,1,1,,,
"21721",0.7937827686,0,-1,-1,-1,-1,0,,,,
"21722",0.7054126296,0,-1,-1,-1,-1,0,,,,
"21723",1.3067137925,-1,-1,2,-1,-1,2,,2,,
"21724",1.3494580445,-1,-1,2,-1,-1,2,,2,,
"21725",1.1448619619,-1,1,-1,-1,-1,1,1,,,
"21726",0.8370072931,-1,1,-1,-1,-1,1,1,,,
"21727",0.9940563987,-1,1,-1,-1,-1,1,1,,,
"21728",0.716458897,0,-1,-1,-1,-1,0,,,,
"21729",0.8413297455,-1,1,-1,-1,-1,1,1,,,
"21730",0.797144676,0,-1,-1,-1,-1,0,,,,
"21731",0.6268870975,0,-1,-1,-1,-1,0,,,,
"21732",0.5121019713,0,-1,-1,-1,-1,0,,,,
"21733",0.8370072931,-1,1,-1,-1,-1,1,1,,,
"21734",0.9018440798,-1,1,-1,-1,-1,1,1,,,
"21735",0.7923419511,0,-1,-1,-1,-1,0,,,,
"21736",1.1177318673,-1,1,-1,-1,-1,1,1,,,
"21737",0.6153984588,0,-1,-1,-1,-1,0,,,,
"21738",0.4602704431,0,-1,-1,-1,-1,0,,,,
"21739",-0.1984170613,0,-1,-1,-1,-1,0,,,,
"21740",1.3013946626,-1,-1,2,-1,-1,2,,2,,
"21741",1.7287913232,-1,-1,-1,3,-1,3,,,3,
"21742",0.3257724596,0,-1,-1,-1,-1,0,,,,
"21743",-0.0663421254,0,-1,-1,-1,-1,0,,,,
"21744",0.8892167917,-1,1,-1,-1,-1,1,1,,,
"21745",0.7668875089,0,-1,-1,-1,-1,0,,,,
"21746",0.3095207369,0,-1,-1,-1,-1,0,,,,
"21747",0.3983711484,0,-1,-1,-1,-1,0,,,,
"21748",0.4495716806,0,-1,-1,-1,-1,0,,,,
"21749",0.3815616111,0,-1,-1,-1,-1,0,,,,
"21750",1.3179731287,-1,-1,2,-1,-1,2,,2,,
"21751",1.0658300692,-1,1,-1,-1,-1,1,1,,,
"21752",0.6836974022,0,-1,-1,-1,-1,0,,,,
"21753",1.3446553195,-1,-1,2,-1,-1,2,,2,,
"21754",0.9724441364,-1,1,-1,-1,-1,1,1,,,
"21755",0.9191338896,-1,1,-1,-1,-1,1,1,,,
"21756",0.7812956837,0,-1,-1,-1,-1,0,,,,
"21757",0.7721705063,0,-1,-1,-1,-1,0,,,,
"21758",1.0704197253,-1,1,-1,-1,-1,1,1,,,
"21759",1.5320164659,-1,-1,2,-1,-1,2,,2,,
"21760",2.5823724109,-1,-1,-1,-1,4,4,,,,4
"21761",1.8432330422,-1,-1,-1,3,-1,3,,,3,
"21762",2.6303996604,-1,-1,-1,-1,4,4,,,,4
"21763",1.2327336251,-1,-1,2,-1,-1,2,,2,,
"21764",1.0800069719,-1,1,-1,-1,-1,1,1,,,
"21765",1.1803839232,-1,-1,2,-1,-1,2,,2,,
"21766",1.1376396713,-1,1,-1,-1,-1,1,1,,,
"21767",2.3128116649,-1,-1,-1,3,-1,3,,,3,
"21768",0.6347096078,0,-1,-1,-1,-1,0,,,,
"21769",0.7102153546,0,-1,-1,-1,-1,0,,,,
"21770",0.7218152543,0,-1,-1,-1,-1,0,,,,
"21771",0.7294996143,0,-1,-1,-1,-1,0,,,,
"21772",0.497047727,0,-1,-1,-1,-1,0,,,,
"21773",0.9537135092,-1,1,-1,-1,-1,1,1,,,
"21774",0.8067501259,-1,1,-1,-1,-1,1,1,,,
"21775",0.4209094284,0,-1,-1,-1,-1,0,,,,
"21776",0.8171342361,-1,1,-1,-1,-1,1,1,,,
"21777",0.8509351954,-1,1,-1,-1,-1,1,1,,,
"21778",1.2750158079,-1,-1,2,-1,-1,2,,2,,
"21779",1.2077776587,-1,-1,2,-1,-1,2,,2,,
"21780",1.0940171943,-1,1,-1,-1,-1,1,1,,,
"21781",1.4345303927,-1,-1,2,-1,-1,2,,2,,
"21782",1.6525099884,-1,-1,2,-1,-1,2,,2,,
"21783",0.0393324374,0,-1,-1,-1,-1,0,,,,
"21784",1.093472805,-1,1,-1,-1,-1,1,1,,,
"21785",1.0046223936,-1,1,-1,-1,-1,1,1,,,
"21786",1.1035585274,-1,1,-1,-1,-1,1,1,,,
"21787",0.9172127996,-1,1,-1,-1,-1,1,1,,,
"21788",0.843731108,-1,1,-1,-1,-1,1,1,,,
"21789",1.2831804403,-1,-1,2,-1,-1,2,,2,,
"21790",1.1683953141,-1,-1,2,-1,-1,2,,2,,
"21791",1.8153223639,-1,-1,-1,3,-1,3,,,3,
"21792",0.711656172,0,-1,-1,-1,-1,0,,,,
"21793",0.8365270206,-1,1,-1,-1,-1,1,1,,,
"21794",0.9575556891,-1,1,-1,-1,-1,1,1,,,
"21795",0.7452752466,0,-1,-1,-1,-1,0,,,,
"21796",0.799065766,-1,1,-1,-1,-1,1,1,,,
"21797",0.7481568816,0,-1,-1,-1,-1,0,,,,
"21798",1.1433917355,-1,1,-1,-1,-1,1,1,,,
"21799",2.0277950466,-1,-1,-1,3,-1,3,,,3,
"21800",1.282892408,-1,-1,2,-1,-1,2,,2,,
"21801",1.7117757454,-1,-1,2,-1,-1,2,,2,,
"21802",2.168034615,-1,-1,-1,3,-1,3,,,3,
"21803",0.4055527952,0,-1,-1,-1,-1,0,,,,
"21804",1.1256510621,-1,1,-1,-1,-1,1,1,,,
"21805",0.5617864863,0,-1,-1,-1,-1,0,,,,
"21806",0.8696658227,-1,1,-1,-1,-1,1,1,,,
"21807",0.6650697401,0,-1,-1,-1,-1,0,,,,
"21808",0.7841773187,0,-1,-1,-1,-1,0,,,,
"21809",0.1021848173,0,-1,-1,-1,-1,0,,,,
"21810",1.0781135067,-1,1,-1,-1,-1,1,1,,,
"21811",1.312486484,-1,-1,2,-1,-1,2,,2,,
"21812",1.4138145587,-1,-1,2,-1,-1,2,,2,,
"21813",0.9152917096,-1,1,-1,-1,-1,1,1,,,
"21814",-0.1571136268,0,-1,-1,-1,-1,0,,,,
"21815",0.7966644035,0,-1,-1,-1,-1,0,,,,
"21816",0.7942630411,0,-1,-1,-1,-1,0,,,,
"21817",1.4231679386,-1,-1,2,-1,-1,2,,2,,
"21818",1.4894455428,-1,-1,2,-1,-1,2,,2,,
"21819",1.3554495169,-1,-1,2,-1,-1,2,,2,,
"21820",1.3295148022,-1,-1,2,-1,-1,2,,2,,
"21821",1.1878344164,-1,-1,2,-1,-1,2,,2,,
"21822",1.4385366584,-1,-1,2,-1,-1,2,,2,,
"21823",1.2512303857,-1,-1,2,-1,-1,2,,2,,
"21824",1.5955857641,-1,-1,2,-1,-1,2,,2,,
"21825",1.3828250491,-1,-1,2,-1,-1,2,,2,,
"21826",1.2915732752,-1,-1,2,-1,-1,2,,2,,
"21827",1.3597719694,-1,-1,2,-1,-1,2,,2,,
"21828",1.3415216146,-1,-1,2,-1,-1,2,,2,,
"21829",1.3434427046,-1,-1,2,-1,-1,2,,2,,
"21830",1.6974035329,-1,-1,2,-1,-1,2,,2,,
"21831",0.8053093084,-1,1,-1,-1,-1,1,1,,,
"21832",-0.2320361359,0,-1,-1,-1,-1,0,,,,
"21833",2.3543343386,-1,-1,-1,3,-1,3,,,3,
"21834",2.5219494391,-1,-1,-1,-1,4,4,,,,4
"21835",1.1296394781,-1,1,-1,-1,-1,1,1,,,
"21836",1.6805120291,-1,-1,2,-1,-1,2,,2,,
"21837",2.5310746165,-1,-1,-1,-1,4,4,,,,4
"21838",2.8125142981,-1,-1,-1,-1,4,4,,,,4
"21839",3.07666417,-1,-1,-1,-1,4,4,,,,4
"21840",1.7611978081,-1,-1,-1,3,-1,3,,,3,
"21841",0.7774535038,0,-1,-1,-1,-1,0,,,,
"21842",0.5685103012,0,-1,-1,-1,-1,0,,,,
"21843",0.5954055609,0,-1,-1,-1,-1,0,,,,
"21844",0.6160572781,0,-1,-1,-1,-1,0,,,,
"21845",0.3402508728,0,-1,-1,-1,-1,0,,,,
"21846",0.7241432569,0,-1,-1,-1,-1,0,,,,
"21847",0.8149147583,-1,1,-1,-1,-1,1,1,,,
"21848",0.8946399924,-1,1,-1,-1,-1,1,1,,,
"21849",1.7029386003,-1,-1,2,-1,-1,2,,2,,
"21850",0.9666808665,-1,1,-1,-1,-1,1,1,,,
"21851",1.0819462651,-1,1,-1,-1,-1,1,1,,,
"21852",1.6374951571,-1,-1,2,-1,-1,2,,2,,
"21853",1.1410554269,-1,1,-1,-1,-1,1,1,,,
"21854",-0.1426386192,0,-1,-1,-1,-1,0,,,,
"21855",0.9652106401,-1,1,-1,-1,-1,1,1,,,
"21856",1.1188978383,-1,1,-1,-1,-1,1,1,,,
"21857",1.1376284655,-1,1,-1,-1,-1,1,1,,,
"21858",1.0065140746,-1,1,-1,-1,-1,1,1,,,
"21859",0.9887439923,-1,1,-1,-1,-1,1,1,,,
"21860",0.9445589228,-1,1,-1,-1,-1,1,1,,,
"21861",1.4493253143,-1,-1,2,-1,-1,2,,2,,
"21862",1.1217794732,-1,1,-1,-1,-1,1,1,,,
"21863",0.887406496,-1,1,-1,-1,-1,1,1,,,
"21864",0.7274757554,0,-1,-1,-1,-1,0,,,,
"21865",2.1582075159,-1,-1,-1,3,-1,3,,,3,
"21866",1.2048666147,-1,-1,2,-1,-1,2,,2,,
"21867",1.060304594,-1,1,-1,-1,-1,1,1,,,
"21868",0.7317982079,0,-1,-1,-1,-1,0,,,,
"21869",1.2130312471,-1,-1,2,-1,-1,2,,2,,
"21870",0.9772468614,-1,1,-1,-1,-1,1,1,,,
"21871",0.7504552789,0,-1,-1,-1,-1,0,,,,
"21872",1.078168202,-1,1,-1,-1,-1,1,1,,,
"21873",1.1155653398,-1,1,-1,-1,-1,1,1,,,
"21874",0.9373842444,-1,1,-1,-1,-1,1,1,,,
"21875",0.9148114371,-1,1,-1,-1,-1,1,1,,,
"21876",1.1688755866,-1,-1,2,-1,-1,2,,2,,
"21877",0.9321012469,-1,1,-1,-1,-1,1,1,,,
"21878",1.0291162908,-1,1,-1,-1,-1,1,1,,,
"21879",0.718379987,0,-1,-1,-1,-1,0,,,,
"21880",0.7822562287,0,-1,-1,-1,-1,0,,,,
"21881",0.9493910567,-1,1,-1,-1,-1,1,1,,,
"21882",0.8101120334,-1,1,-1,-1,-1,1,1,,,
"21883",0.8370072931,-1,1,-1,-1,-1,1,1,,,
"21884",0.7616045115,0,-1,-1,-1,-1,0,,,,
"21885",-0.1854497039,0,-1,-1,-1,-1,0,,,,
"21886",0.8749488201,-1,1,-1,-1,-1,1,1,,,
"21887",0.8008838908,-1,1,-1,-1,-1,1,1,,,
"21888",1.0781076861,-1,1,-1,-1,-1,1,1,,,
"21889",0.7967109591,0,-1,-1,-1,-1,0,,,,
"21890",0.5907535765,0,-1,-1,-1,-1,0,,,,
"21891",0.5821086716,0,-1,-1,-1,-1,0,,,,
"21892",0.6142869287,0,-1,-1,-1,-1,0,,,,
"21893",0.670959083,0,-1,-1,-1,-1,0,,,,
"21894",1.2455899291,-1,-1,2,-1,-1,2,,2,,
"21895",1.4463438317,-1,-1,2,-1,-1,2,,2,,
"21896",1.1620225151,-1,-1,2,-1,-1,2,,2,,
"21897",1.1663449676,-1,-1,2,-1,-1,2,,2,,
"21898",1.0909421859,-1,1,-1,-1,-1,1,1,,,
"21899",1.0818170086,-1,1,-1,-1,-1,1,1,,,
"21900",1.1519367927,-1,1,-1,-1,-1,1,1,,,
"21901",0.7347092518,0,-1,-1,-1,-1,0,,,,
"21902",0.5205613494,0,-1,-1,-1,-1,0,,,,
"21903",1.1006768924,-1,1,-1,-1,-1,1,1,,,
"21904",1.1395789645,-1,1,-1,-1,-1,1,1,,,
"21905",0.9042454423,-1,1,-1,-1,-1,1,1,,,
"21906",1.0132672985,-1,1,-1,-1,-1,1,1,,,
"21907",1.0416033756,-1,1,-1,-1,-1,1,1,,,
"21908",0.7568017865,0,-1,-1,-1,-1,0,,,,
"21909",0.6852411849,0,-1,-1,-1,-1,0,,,,
"21910",0.1264142268,0,-1,-1,-1,-1,0,,,,
"21911",0.881672635,-1,1,-1,-1,-1,1,1,,,
"21912",0.9498713292,-1,1,-1,-1,-1,1,1,,,
"21913",1.7185519654,-1,-1,-1,3,-1,3,,,3,
"21914",1.1267002161,-1,1,-1,-1,-1,1,1,,,
"21915",0.8235596632,-1,1,-1,-1,-1,1,1,,,
"21916",0.8081909434,-1,1,-1,-1,-1,1,1,,,
"21917",1.0468863731,-1,1,-1,-1,-1,1,1,,,
"21918",0.929219612,-1,1,-1,-1,-1,1,1,,,
"21919",0.8989624448,-1,1,-1,-1,-1,1,1,,,
"21920",0.7375908867,0,-1,-1,-1,-1,0,,,,
"21921",1.0483271905,-1,1,-1,-1,-1,1,1,,,
"21922",4.6142819439,-1,-1,-1,-1,4,4,,,,4
"21923",4.4932532753,-1,-1,-1,-1,4,4,,,,4
"21924",4.606597584,-1,-1,-1,-1,4,4,,,,4
"21925",4.4620355632,-1,-1,-1,-1,4,4,,,,4
"21926",1.2209472831,-1,-1,2,-1,-1,2,,2,,
"21927",1.1258533293,-1,1,-1,-1,-1,1,1,,,
"21928",0.7054126296,0,-1,-1,-1,-1,0,,,,
"21929",0.6679513751,0,-1,-1,-1,-1,0,,,,
"21930",0.5607476436,0,-1,-1,-1,-1,0,,,,
"21931",-0.1311789121,0,-1,-1,-1,-1,0,,,,
"21932",1.1736783116,-1,-1,2,-1,-1,2,,2,,
"21933",0.9737819887,-1,1,-1,-1,-1,1,1,,,
"21934",1.2855818027,-1,-1,2,-1,-1,2,,2,,
"21935",1.3852294078,-1,-1,2,-1,-1,2,,2,,
"21936",1.0027813759,-1,1,-1,-1,-1,1,1,,,
"21937",1.1693558591,-1,-1,2,-1,-1,2,,2,,
"21938",0.9575556891,-1,1,-1,-1,-1,1,1,,,
"21939",1.3710703067,-1,-1,2,-1,-1,2,,2,,
"21940",1.4320649135,-1,-1,2,-1,-1,2,,2,,
"21941",0.6910044548,0,-1,-1,-1,-1,0,,,,
"21942",0.7332684343,0,-1,-1,-1,-1,0,,,,
"21943",0.7515187891,0,-1,-1,-1,-1,0,,,,
"21944",0.9148114371,-1,1,-1,-1,-1,1,1,,,
"21945",1.0343992882,-1,1,-1,-1,-1,1,1,,,
"21946",0.6972479972,0,-1,-1,-1,-1,0,,,,
"21947",1.006063211,-1,1,-1,-1,-1,1,1,,,
"21948",1.3105559724,-1,-1,2,-1,-1,2,,2,,
"21949",0.0735842525,0,-1,-1,-1,-1,0,,,,
"21950",0.9248971595,-1,1,-1,-1,-1,1,1,,,
"21951",0.8768699101,-1,1,-1,-1,-1,1,1,,,
"21952",-0.0218333786,0,-1,-1,-1,-1,0,,,,
"21953",0.5681083263,0,-1,-1,-1,-1,0,,,,
"21954",0.7919153087,0,-1,-1,-1,-1,0,,,,
"21955",0.6819329075,0,-1,-1,-1,-1,0,,,,
"21956",0.9115031597,-1,1,-1,-1,-1,1,1,,,
"21957",0.9374378744,-1,1,-1,-1,-1,1,1,,,
"21958",0.7178997145,0,-1,-1,-1,-1,0,,,,
"21959",0.7357485955,0,-1,-1,-1,-1,0,,,,
"21960",-0.1397586324,0,-1,-1,-1,-1,0,,,,
"21961",-0.1767396144,0,-1,-1,-1,-1,0,,,,
"21962",-0.1757790695,0,-1,-1,-1,-1,0,,,,
"21963",-0.2017137841,0,-1,-1,-1,-1,0,,,,
"21964",-0.1892266993,0,-1,-1,-1,-1,0,,,,
"21965",-0.0696388482,0,-1,-1,-1,-1,0,,,,
"21966",-0.2045954191,0,-1,-1,-1,-1,0,,,,
"21967",-0.175298797,0,-1,-1,-1,-1,0,,,,
"21968",-0.1508048998,0,-1,-1,-1,-1,0,,,,
"21969",-0.1580089872,0,-1,-1,-1,-1,0,,,,
"21970",-0.130633455,0,-1,-1,-1,-1,0,,,,
"21971",-0.0922116554,0,-1,-1,-1,-1,0,,,,
"21972",-0.1959505142,0,-1,-1,-1,-1,0,,,,
"21973",-0.0614742158,0,-1,-1,-1,-1,0,,,,
"21974",-0.1671341646,0,-1,-1,-1,-1,0,,,,
"21975",-0.1027776503,0,-1,-1,-1,-1,0,,,,
"21976",-0.1935491517,0,-1,-1,-1,-1,0,,,,
"21977",-0.1460021748,0,-1,-1,-1,-1,0,,,,
"21978",-0.1594498046,0,-1,-1,-1,-1,0,,,,
"21979",-0.2031546016,0,-1,-1,-1,-1,0,,,,
"21980",-0.1921083343,0,-1,-1,-1,-1,0,,,,
"21981",-0.1373572699,0,-1,-1,-1,-1,0,,,,
"21982",-0.1921083343,0,-1,-1,-1,-1,0,,,,
"21983",-0.0456252235,0,-1,-1,-1,-1,0,,,,
"21984",0.9268182495,-1,1,-1,-1,-1,1,1,,,
"21985",0.800986856,-1,1,-1,-1,-1,1,1,,,
"21986",0.9104889847,-1,1,-1,-1,-1,1,1,,,
"21987",0.8706263677,-1,1,-1,-1,-1,1,1,,,
"21988",0.9686019565,-1,1,-1,-1,-1,1,1,,,
"21989",0.7265446194,0,-1,-1,-1,-1,0,,,,
"21990",1.1141245223,-1,1,-1,-1,-1,1,1,,,
"21991",1.3644265641,-1,-1,2,-1,-1,2,,2,,
"21992",1.7331230188,-1,-1,-1,3,-1,3,,,3,
"21993",1.3988533627,-1,-1,2,-1,-1,2,,2,,
"21994",2.0145627004,-1,-1,-1,3,-1,3,,,3,
"21995",0.8005065835,-1,1,-1,-1,-1,1,1,,,
"21996",1.127420484,-1,1,-1,-1,-1,1,1,,,
"21997",0.6443150576,0,-1,-1,-1,-1,0,,,,
"21998",1.2198181167,-1,-1,2,-1,-1,2,,2,,
"21999",1.3744658599,-1,-1,2,-1,-1,2,,2,,
"22000",1.235667109,-1,-1,2,-1,-1,2,,2,,
"22001",1.2918589908,-1,-1,2,-1,-1,2,,2,,
"22002",0.9897339462,-1,1,-1,-1,-1,1,1,,,
"22003",0.657096225,0,-1,-1,-1,-1,0,,,,
"22004",0.3092414519,0,-1,-1,-1,-1,0,,,,
"22005",0.8822657272,-1,1,-1,-1,-1,1,1,,,
"22006",0.7925626631,0,-1,-1,-1,-1,0,,,,
"22007",0.8112932904,-1,1,-1,-1,-1,1,1,,,
"22008",1.012787026,-1,1,-1,-1,-1,1,1,,,
"22009",4.5986285054,-1,-1,-1,-1,4,4,,,,4
"22010",4.9194505316,-1,-1,-1,-1,4,4,,,,4
"22011",0.3508013963,0,-1,-1,-1,-1,0,,,,
"22012",0.8570086053,-1,1,-1,-1,-1,1,1,,,
"22013",0.3172810072,0,-1,-1,-1,-1,0,,,,
"22014",0.2798197526,0,-1,-1,-1,-1,0,,,,
"22015",0.8297317586,-1,1,-1,-1,-1,1,1,,,
"22016",0.6212934961,0,-1,-1,-1,-1,0,,,,
"22017",0.7323078893,0,-1,-1,-1,-1,0,,,,
"22018",0.8288426607,-1,1,-1,-1,-1,1,1,,,
"22019",1.5785480243,-1,-1,2,-1,-1,2,,2,,
"22020",0.8951202649,-1,1,-1,-1,-1,1,1,,,
"22021",0.842770563,-1,1,-1,-1,-1,1,1,,,
"22022",0.7419133392,0,-1,-1,-1,-1,0,,,,
"22023",0.1751862364,0,-1,-1,-1,-1,0,,,,
"22024",1.1724169968,-1,-1,2,-1,-1,2,,2,,
"22025",-0.1595149892,0,-1,-1,-1,-1,0,,,,
"22026",1.8013944616,-1,-1,-1,3,-1,3,,,3,
"22027",1.4368676384,-1,-1,2,-1,-1,2,,2,,
"22028",1.4589601732,-1,-1,2,-1,-1,2,,2,,
"22029",0.5035787711,0,-1,-1,-1,-1,0,,,,
"22030",0.4180902671,0,-1,-1,-1,-1,0,,,,
"22031",0.4718807865,0,-1,-1,-1,-1,0,,,,
"22032",1.1555744921,-1,1,-1,-1,-1,1,1,,,
"22033",1.0465526359,-1,1,-1,-1,-1,1,1,,,
"22034",2.124632288,-1,-1,-1,3,-1,3,,,3,
"22035",0.716458897,0,-1,-1,-1,-1,0,,,,
"22036",0.7006099047,0,-1,-1,-1,-1,0,,,,
"22037",0.7265446194,0,-1,-1,-1,-1,0,,,,
"22038",0.8754290926,-1,1,-1,-1,-1,1,1,,,
"22039",0.614538163,0,-1,-1,-1,-1,0,,,,
"22040",0.7269706295,0,-1,-1,-1,-1,0,,,,
"22041",0.7404725217,0,-1,-1,-1,-1,0,,,,
"22042",0.7822562287,0,-1,-1,-1,-1,0,,,,
"22043",0.6674711026,0,-1,-1,-1,-1,0,,,,
"22044",1.8257340381,-1,-1,-1,3,-1,3,,,3,
"22045",1.6509148501,-1,-1,2,-1,-1,2,,2,,
"22046",1.5204350524,-1,-1,2,-1,-1,2,,2,,
"22047",1.0103856635,-1,1,-1,-1,-1,1,1,,,
"22048",1.30239134,-1,-1,2,-1,-1,2,,2,,
"22049",1.9027319579,-1,-1,-1,3,-1,3,,,3,
"22050",0.7865786812,0,-1,-1,-1,-1,0,,,,
"22051",0.2034189155,0,-1,-1,-1,-1,0,,,,
"22052",0.4353905302,0,-1,-1,-1,-1,0,,,,
"22053",1.8293246861,-1,-1,-1,3,-1,3,,,3,
"22054",0.7547777313,0,-1,-1,-1,-1,0,,,,
"22055",0.6602670152,0,-1,-1,-1,-1,0,,,,
"22056",0.7880194986,0,-1,-1,-1,-1,0,,,,
"22057",0.6977282697,0,-1,-1,-1,-1,0,,,,
"22058",0.8595801003,-1,1,-1,-1,-1,1,1,,,
